driver_name,nationality,year,grid,position,points,laps,milliseconds,fastestLapSpeed,statusId,finished,podium
Michael Schumacher,German,2010,8.0,7.0,6.0,71,5635259.0,206.229,1,1,0
Nico Hülkenberg,German,2010,1.0,8.0,4.0,70,,206.873,11,0,0
Robert Kubica,Polish,2010,7.0,9.0,2.0,70,,206.388,11,0,0
Kamui Kobayashi,Japanese,2010,12.0,10.0,1.0,70,,207.529,11,0,0
Jaime Alguersuari,Spanish,2010,14.0,11.0,0.0,70,,204.932,11,0,0
Adrian Sutil,German,2010,22.0,12.0,0.0,70,,206.84,11,0,0
Sébastien Buemi,Swiss,2010,19.0,13.0,0.0,70,,204.285,11,0,0
Rubens Barrichello,Brazilian,2010,6.0,14.0,0.0,70,,206.207,11,0,0
Felipe Massa,Brazilian,2010,9.0,15.0,0.0,70,,205.925,11,0,0
Vitaly Petrov,Russian,2010,10.0,16.0,0.0,70,,205.503,11,0,0
Nick Heidfeld,German,2010,15.0,17.0,0.0,70,,206.644,11,0,0
Heikki Kovalainen,Finnish,2010,20.0,18.0,0.0,69,,201.039,12,0,0
Jarno Trulli,Italian,2010,18.0,19.0,0.0,69,,200.636,12,0,0
Timo Glock,German,2010,17.0,20.0,0.0,69,,199.657,12,0,0
Bruno Senna,Brazilian,2010,24.0,21.0,0.0,69,,199.565,12,0,0
Christian Klien,Austrian,2010,23.0,22.0,0.0,65,,199.67,16,0,0
Sebastian Vettel,German,2010,1.0,1.0,25.0,55,5976837.0,196.526,1,1,1
Lewis Hamilton,British,2010,2.0,2.0,18.0,55,5986999.0,197.428,1,1,1
Jenson Button,British,2010,4.0,3.0,15.0,55,5987884.0,196.725,1,1,1
Nico Rosberg,German,2010,9.0,4.0,12.0,55,6007584.0,196.58,1,1,0
Robert Kubica,Polish,2010,11.0,5.0,10.0,55,6015863.0,196.499,1,1,0
Vitaly Petrov,Russian,2010,10.0,6.0,8.0,55,6020357.0,195.427,1,1,0
Fernando Alonso,Spanish,2010,3.0,7.0,6.0,55,6020634.0,195.588,1,1,0
Mark Webber,Australian,2010,5.0,8.0,4.0,55,6021080.0,195.647,1,1,0
Jaime Alguersuari,Spanish,2010,17.0,9.0,2.0,55,6027038.0,194.636,1,1,0
Felipe Massa,Brazilian,2010,6.0,10.0,1.0,55,6027705.0,194.64,1,1,0
Nick Heidfeld,German,2010,14.0,11.0,0.0,55,6028388.0,194.738,1,1,0
Rubens Barrichello,Brazilian,2010,7.0,12.0,0.0,55,6034523.0,194.746,1,1,0
Adrian Sutil,German,2010,13.0,13.0,0.0,55,6035162.0,194.696,1,1,0
Kamui Kobayashi,Japanese,2010,12.0,14.0,0.0,55,6036395.0,194.624,1,1,0
Sébastien Buemi,Swiss,2010,18.0,15.0,0.0,55,6040015.0,194.928,1,1,0
Nico Hülkenberg,German,2010,15.0,16.0,0.0,55,6041600.0,195.263,1,1,0
Heikki Kovalainen,Finnish,2010,20.0,17.0,0.0,54,,189.739,11,0,0
Lucas di Grassi,Brazilian,2010,22.0,18.0,0.0,53,,188.402,12,0,0
Bruno Senna,Brazilian,2010,23.0,19.0,0.0,53,,188.173,12,0,0
Christian Klien,Austrian,2010,24.0,20.0,0.0,53,,187.483,12,0,0
Jarno Trulli,Italian,2010,19.0,21.0,0.0,51,,188.663,65,0,0
Sebastian Vettel,German,2011,1.0,1.0,25.0,58,5370259.0,212.488,1,1,1
Lewis Hamilton,British,2011,2.0,2.0,18.0,58,5392556.0,211.382,1,1,1
Vitaly Petrov,Russian,2011,6.0,3.0,15.0,58,5400819.0,211.969,1,1,1
Fernando Alonso,Spanish,2011,5.0,4.0,12.0,58,5402031.0,213.336,1,1,0
Mark Webber,Australian,2011,3.0,5.0,10.0,58,5408430.0,213.066,1,1,0
Jenson Button,British,2011,4.0,6.0,8.0,58,5424563.0,212.396,1,1,0
Felipe Massa,Brazilian,2011,8.0,7.0,6.0,58,5455445.0,214.631,1,1,0
Sébastien Buemi,Swiss,2011,10.0,8.0,4.0,57,,210.167,11,0,0
Adrian Sutil,German,2011,16.0,9.0,2.0,57,,208.583,11,0,0
Paul di Resta,British,2011,14.0,10.0,1.0,57,,207.641,11,0,0
Jaime Alguersuari,Spanish,2011,12.0,11.0,0.0,57,,211.025,11,0,0
Nick Heidfeld,German,2011,18.0,12.0,0.0,57,,206.661,11,0,0
Jarno Trulli,Italian,2011,20.0,13.0,0.0,56,,206.275,12,0,0
Jérôme d'Ambrosio,Belgian,2011,22.0,14.0,0.0,54,,201.969,14,0,0
Sebastian Vettel,German,2011,1.0,1.0,25.0,56,5859832.0,196.523,1,1,1
Jenson Button,British,2011,4.0,2.0,18.0,56,5863093.0,197.057,1,1,1
Nick Heidfeld,German,2011,6.0,3.0,15.0,56,5884907.0,196.508,1,1,1
Mark Webber,Australian,2011,3.0,4.0,12.0,56,5886216.0,198.415,1,1,0
Felipe Massa,Brazilian,2011,7.0,5.0,10.0,56,5896790.0,195.637,1,1,0
Fernando Alonso,Spanish,2011,5.0,6.0,8.0,56,5897080.0,198.127,1,1,0
Kamui Kobayashi,Japanese,2011,10.0,7.0,6.0,56,5926271.0,195.453,1,1,0
Lewis Hamilton,British,2011,2.0,8.0,4.0,56,5929789.0,196.575,1,1,0
Michael Schumacher,German,2011,11.0,9.0,2.0,56,5944728.0,194.698,1,1,0
Paul di Resta,British,2011,14.0,10.0,1.0,56,5951395.0,193.956,1,1,0
Adrian Sutil,German,2011,17.0,11.0,0.0,55,5961211.0,193.786,11,0,0
Nico Rosberg,German,2011,9.0,12.0,0.0,55,,196.062,11,0,0
Sébastien Buemi,Swiss,2011,12.0,13.0,0.0,55,,194.379,11,0,0
Jaime Alguersuari,Spanish,2011,13.0,14.0,0.0,55,,192.346,11,0,0
Heikki Kovalainen,Finnish,2011,19.0,15.0,0.0,55,,192.47,11,0,0
Timo Glock,German,2011,21.0,16.0,0.0,54,,189.401,12,0,0
Vitaly Petrov,Russian,2011,8.0,17.0,0.0,52,,197.466,3,0,0
Lewis Hamilton,British,2011,3.0,1.0,25.0,56,5818226.0,195.424,1,1,1
Sebastian Vettel,German,2011,1.0,2.0,18.0,56,5823424.0,193.677,1,1,1
Mark Webber,Australian,2011,18.0,3.0,15.0,56,5825781.0,198.232,1,1,1
Jenson Button,British,2011,2.0,4.0,12.0,56,5828226.0,195.021,1,1,0
Nico Rosberg,German,2011,4.0,5.0,10.0,56,5831674.0,193.974,1,1,0
Felipe Massa,Brazilian,2011,6.0,6.0,8.0,56,5834066.0,192.997,1,1,0
Fernando Alonso,Spanish,2011,5.0,7.0,6.0,56,5848848.0,192.256,1,1,0
Michael Schumacher,German,2011,14.0,8.0,4.0,56,5849252.0,193.88,1,1,0
Vitaly Petrov,Russian,2011,10.0,9.0,2.0,56,5875630.0,193.792,1,1,0
Kamui Kobayashi,Japanese,2011,13.0,10.0,1.0,56,5881499.0,191.306,1,1,0
Paul di Resta,British,2011,8.0,11.0,0.0,56,5886983.0,191.237,1,1,0
Nick Heidfeld,German,2011,16.0,12.0,0.0,56,5890965.0,191.625,1,1,0
Rubens Barrichello,Brazilian,2011,15.0,13.0,0.0,56,5908415.0,192.329,1,1,0
Sébastien Buemi,Swiss,2011,9.0,14.0,0.0,56,5908897.0,192.963,1,1,0
Adrian Sutil,German,2011,11.0,15.0,0.0,55,,193.991,11,0,0
Heikki Kovalainen,Finnish,2011,19.0,16.0,0.0,55,,191.129,11,0,0
Sergio Pérez,Mexican,2011,12.0,17.0,0.0,55,,193.063,11,0,0
Pastor Maldonado,Venezuelan,2011,17.0,18.0,0.0,55,,192.951,11,0,0
Jarno Trulli,Italian,2011,20.0,19.0,0.0,55,,192.29,11,0,0
Jérôme d'Ambrosio,Belgian,2011,21.0,20.0,0.0,54,,187.237,12,0,0
Timo Glock,German,2011,22.0,21.0,0.0,54,,187.999,12,0,0
Vitantonio Liuzzi,Italian,2011,23.0,22.0,0.0,54,,189.812,12,0,0
Narain Karthikeyan,Indian,2011,24.0,23.0,0.0,54,,184.986,12,0,0
Sebastian Vettel,German,2011,1.0,1.0,25.0,58,5417558.0,213.669,1,1,1
Mark Webber,Australian,2011,2.0,2.0,18.0,58,5426365.0,214.226,1,1,1
Fernando Alonso,Spanish,2011,5.0,3.0,15.0,58,5427633.0,212.86,1,1,1
Lewis Hamilton,British,2011,4.0,4.0,12.0,58,5457790.0,213.264,1,1,0
Nico Rosberg,German,2011,3.0,5.0,10.0,58,5465097.0,212.169,1,1,0
Jenson Button,British,2011,6.0,6.0,8.0,58,5476989.0,210.786,1,1,0
Nick Heidfeld,German,2011,9.0,7.0,6.0,58,5478415.0,213.145,1,1,0
Vitaly Petrov,Russian,2011,7.0,8.0,4.0,58,5485726.0,212.063,1,1,0
Sébastien Buemi,Swiss,2011,16.0,9.0,2.0,58,5486952.0,210.341,1,1,0
Kamui Kobayashi,Japanese,2011,24.0,10.0,1.0,58,5495579.0,211.085,1,1,0
Felipe Massa,Brazilian,2011,10.0,11.0,0.0,58,5497381.0,210.9,1,1,0
Michael Schumacher,German,2011,8.0,12.0,0.0,58,5503002.0,210.819,1,1,0
Adrian Sutil,German,2011,12.0,13.0,0.0,57,,208.719,11,0,0
Sergio Pérez,Mexican,2011,15.0,14.0,0.0,57,,211.645,11,0,0
Rubens Barrichello,Brazilian,2011,11.0,15.0,0.0,57,,208.699,11,0,0
Jaime Alguersuari,Spanish,2011,17.0,16.0,0.0,57,,213.771,11,0,0
Pastor Maldonado,Venezuelan,2011,14.0,17.0,0.0,57,,208.778,11,0,0
Jarno Trulli,Italian,2011,19.0,18.0,0.0,57,,206.939,11,0,0
Heikki Kovalainen,Finnish,2011,18.0,19.0,0.0,56,,207.312,12,0,0
Jérôme d'Ambrosio,Belgian,2011,23.0,20.0,0.0,56,,202.343,12,0,0
Narain Karthikeyan,Indian,2011,22.0,21.0,0.0,55,,204.547,13,0,0
Vitantonio Liuzzi,Italian,2011,20.0,22.0,0.0,53,,202.925,15,0,0
Sebastian Vettel,German,2011,2.0,1.0,25.0,66,5943301.0,192.262,1,1,1
Lewis Hamilton,British,2011,3.0,2.0,18.0,66,5943931.0,193.227,1,1,1
Jenson Button,British,2011,5.0,3.0,15.0,66,5978998.0,191.48,1,1,1
Mark Webber,Australian,2011,1.0,4.0,12.0,66,5991267.0,192.207,1,1,0
Fernando Alonso,Spanish,2011,4.0,5.0,10.0,65,,188.85,11,0,0
Michael Schumacher,German,2011,10.0,6.0,8.0,65,,187.317,11,0,0
Nico Rosberg,German,2011,7.0,7.0,6.0,65,,187.964,11,0,0
Nick Heidfeld,German,2011,24.0,8.0,4.0,65,,192.713,11,0,0
Sergio Pérez,Mexican,2011,12.0,9.0,2.0,65,,192.075,11,0,0
Kamui Kobayashi,Japanese,2011,14.0,10.0,1.0,65,,191.268,11,0,0
Vitaly Petrov,Russian,2011,6.0,11.0,0.0,65,,187.047,11,0,0
Paul di Resta,British,2011,16.0,12.0,0.0,65,,187.305,11,0,0
Adrian Sutil,German,2011,17.0,13.0,0.0,65,,188.735,11,0,0
Sébastien Buemi,Swiss,2011,11.0,14.0,0.0,65,,186.098,11,0,0
Pastor Maldonado,Venezuelan,2011,9.0,15.0,0.0,65,,187.468,11,0,0
Jaime Alguersuari,Spanish,2011,13.0,16.0,0.0,64,,188.013,12,0,0
Rubens Barrichello,Brazilian,2011,19.0,17.0,0.0,64,,192.862,12,0,0
Jarno Trulli,Italian,2011,18.0,18.0,0.0,64,,184.594,12,0,0
Timo Glock,German,2011,20.0,19.0,0.0,63,,182.877,13,0,0
Jérôme d'Ambrosio,Belgian,2011,23.0,20.0,0.0,62,,181.071,14,0,0
Narain Karthikeyan,Indian,2011,22.0,21.0,0.0,61,,180.488,15,0,0
Sebastian Vettel,German,2011,1.0,1.0,25.0,78,7778373.0,157.656,1,1,1
Fernando Alonso,Spanish,2011,4.0,2.0,18.0,78,7779511.0,157.236,1,1,1
Jenson Button,British,2011,2.0,3.0,15.0,78,7780751.0,157.252,1,1,1
Mark Webber,Australian,2011,3.0,4.0,12.0,78,7801474.0,157.724,1,1,0
Kamui Kobayashi,Japanese,2011,12.0,5.0,10.0,78,7805289.0,153.547,1,1,0
Lewis Hamilton,British,2011,9.0,6.0,8.0,78,7805583.0,154.456,1,1,0
Adrian Sutil,German,2011,14.0,7.0,6.0,77,,152.449,11,0,0
Nick Heidfeld,German,2011,15.0,8.0,4.0,77,,154.436,11,0,0
Rubens Barrichello,Brazilian,2011,11.0,9.0,2.0,77,,153.008,11,0,0
Sébastien Buemi,Swiss,2011,16.0,10.0,1.0,77,,152.526,11,0,0
Nico Rosberg,German,2011,7.0,11.0,0.0,76,,152.784,12,0,0
Paul di Resta,British,2011,13.0,12.0,0.0,76,,152.736,12,0,0
Jarno Trulli,Italian,2011,18.0,13.0,0.0,76,,147.938,12,0,0
Heikki Kovalainen,Finnish,2011,17.0,14.0,0.0,76,,149.036,12,0,0
Jérôme d'Ambrosio,Belgian,2011,21.0,15.0,0.0,75,,147.731,13,0,0
Vitantonio Liuzzi,Italian,2011,23.0,16.0,0.0,75,,147.414,13,0,0
Narain Karthikeyan,Indian,2011,22.0,17.0,0.0,74,,145.338,14,0,0
Pastor Maldonado,Venezuelan,2011,8.0,18.0,0.0,73,,152.387,3,0,0
Jenson Button,British,2011,7.0,1.0,25.0,70,14679537.0,204.007,1,1,1
Sebastian Vettel,German,2011,1.0,2.0,18.0,70,14682246.0,203.317,1,1,1
Mark Webber,Australian,2011,4.0,3.0,15.0,70,14693365.0,197.3,1,1,1
Michael Schumacher,German,2011,8.0,4.0,12.0,70,14693756.0,198.382,1,1,0
Vitaly Petrov,Russian,2011,10.0,5.0,10.0,70,14699932.0,198.593,1,1,0
Felipe Massa,Brazilian,2011,3.0,6.0,8.0,70,14712762.0,198.357,1,1,0
Kamui Kobayashi,Japanese,2011,13.0,7.0,6.0,70,14712807.0,195.723,1,1,0
Jaime Alguersuari,Spanish,2011,24.0,8.0,4.0,70,14715501.0,195.339,1,1,0
Rubens Barrichello,Brazilian,2011,16.0,9.0,2.0,70,14724654.0,195.472,1,1,0
Sébastien Buemi,Swiss,2011,15.0,10.0,1.0,70,14726593.0,197.461,1,1,0
Nico Rosberg,German,2011,6.0,11.0,0.0,70,14729991.0,196.07,1,1,0
Pedro de la Rosa,Spanish,2011,17.0,12.0,0.0,70,14743144.0,195.343,1,1,0
Vitantonio Liuzzi,Italian,2011,20.0,13.0,0.0,69,,188.201,11,0,0
Narain Karthikeyan,Indian,2011,22.0,14.0,0.0,69,,188.887,11,0,0
Jérôme d'Ambrosio,Belgian,2011,23.0,15.0,0.0,69,,190.309,11,0,0
Timo Glock,German,2011,21.0,16.0,0.0,69,,185.596,11,0,0
Jarno Trulli,Italian,2011,18.0,17.0,0.0,69,,190.916,11,0,0
Paul di Resta,British,2011,11.0,18.0,0.0,67,,197.74,3,0,0
Sebastian Vettel,German,2011,1.0,1.0,25.0,57,5976169.0,191.536,1,1,1
Fernando Alonso,Spanish,2011,4.0,2.0,18.0,57,5987060.0,190.683,1,1,1
Mark Webber,Australian,2011,2.0,3.0,15.0,57,6003424.0,190.262,1,1,1
Lewis Hamilton,British,2011,3.0,4.0,12.0,57,6022359.0,189.499,1,1,0
Felipe Massa,Brazilian,2011,5.0,5.0,10.0,57,6027874.0,189.945,1,1,0
Jenson Button,British,2011,6.0,6.0,8.0,57,6036234.0,190.623,1,1,0
Nico Rosberg,German,2011,7.0,7.0,6.0,57,6074259.0,188.215,1,1,0
Jaime Alguersuari,Spanish,2011,18.0,8.0,4.0,56,,188.343,11,0,0
Adrian Sutil,German,2011,10.0,9.0,2.0,56,,188.439,11,0,0
Nick Heidfeld,German,2011,9.0,10.0,1.0,56,,187.759,11,0,0
Sergio Pérez,Mexican,2011,16.0,11.0,0.0,56,,187.672,11,0,0
Rubens Barrichello,Brazilian,2011,13.0,12.0,0.0,56,,187.344,11,0,0
Sébastien Buemi,Swiss,2011,17.0,13.0,0.0,56,,187.395,11,0,0
Paul di Resta,British,2011,12.0,14.0,0.0,56,,187.849,11,0,0
Vitaly Petrov,Russian,2011,11.0,15.0,0.0,56,,189.124,11,0,0
Kamui Kobayashi,Japanese,2011,14.0,16.0,0.0,56,,188.456,11,0,0
Michael Schumacher,German,2011,8.0,17.0,0.0,56,,186.544,11,0,0
Pastor Maldonado,Venezuelan,2011,15.0,18.0,0.0,56,,189.155,11,0,0
Heikki Kovalainen,Finnish,2011,19.0,19.0,0.0,55,,185.697,12,0,0
Jarno Trulli,Italian,2011,20.0,20.0,0.0,55,,183.681,12,0,0
Timo Glock,German,2011,21.0,21.0,0.0,55,,182.957,12,0,0
Jérôme d'Ambrosio,Belgian,2011,23.0,22.0,0.0,55,,182.042,12,0,0
Vitantonio Liuzzi,Italian,2011,22.0,23.0,0.0,54,,181.612,13,0,0
Narain Karthikeyan,Indian,2011,24.0,24.0,0.0,54,,181.123,13,0,0
Fernando Alonso,Spanish,2011,3.0,1.0,25.0,52,5321196.0,223.454,1,1,1
Sebastian Vettel,German,2011,2.0,2.0,18.0,52,5337707.0,221.918,1,1,1
Mark Webber,Australian,2011,1.0,3.0,15.0,52,5338143.0,221.686,1,1,1
Lewis Hamilton,British,2011,10.0,4.0,12.0,52,5350182.0,220.499,1,1,0
Felipe Massa,Brazilian,2011,4.0,5.0,10.0,52,5350206.0,222.129,1,1,0
Nico Rosberg,German,2011,9.0,6.0,8.0,52,5381861.0,218.47,1,1,0
Sergio Pérez,Mexican,2011,12.0,7.0,6.0,52,5386786.0,219.413,1,1,0
Nick Heidfeld,German,2011,16.0,8.0,4.0,52,5396738.0,218.371,1,1,0
Michael Schumacher,German,2011,13.0,9.0,2.0,52,5399108.0,218.558,1,1,0
Jaime Alguersuari,Spanish,2011,18.0,10.0,1.0,52,5400304.0,218.275,1,1,0
Adrian Sutil,German,2011,11.0,11.0,0.0,52,5400908.0,219.213,1,1,0
Vitaly Petrov,Russian,2011,14.0,12.0,0.0,52,5401877.0,220.206,1,1,0
Rubens Barrichello,Brazilian,2011,15.0,13.0,0.0,51,,219.238,11,0,0
Pastor Maldonado,Venezuelan,2011,7.0,14.0,0.0,51,,218.553,11,0,0
Paul di Resta,British,2011,6.0,15.0,0.0,51,,216.545,11,0,0
Timo Glock,German,2011,20.0,16.0,0.0,50,,212.477,12,0,0
Jérôme d'Ambrosio,Belgian,2011,22.0,17.0,0.0,50,,210.894,12,0,0
Vitantonio Liuzzi,Italian,2011,23.0,18.0,0.0,50,,210.97,12,0,0
Daniel Ricciardo,Australian,2011,24.0,19.0,0.0,49,,210.163,13,0,0
Lewis Hamilton,British,2011,2.0,1.0,25.0,60,5850334.0,196.526,1,1,1
Fernando Alonso,Spanish,2011,4.0,2.0,18.0,60,5854314.0,195.853,1,1,1
Mark Webber,Australian,2011,1.0,3.0,15.0,60,5860122.0,196.18,1,1,1
Sebastian Vettel,German,2011,3.0,4.0,12.0,60,5898255.0,195.933,1,1,0
Felipe Massa,Brazilian,2011,5.0,5.0,10.0,60,5902586.0,195.888,1,1,0
Adrian Sutil,German,2011,8.0,6.0,8.0,60,5936542.0,191.745,1,1,0
Nico Rosberg,German,2011,6.0,7.0,6.0,59,,192.686,11,0,0
Michael Schumacher,German,2011,10.0,8.0,4.0,59,,193.8,11,0,0
Kamui Kobayashi,Japanese,2011,17.0,9.0,2.0,59,,191.733,11,0,0
Vitaly Petrov,Russian,2011,9.0,10.0,1.0,59,,192.676,11,0,0
Sergio Pérez,Mexican,2011,15.0,11.0,0.0,59,,190.994,11,0,0
Jaime Alguersuari,Spanish,2011,16.0,12.0,0.0,59,,190.245,11,0,0
Paul di Resta,British,2011,12.0,13.0,0.0,59,,191.622,11,0,0
Pastor Maldonado,Venezuelan,2011,13.0,14.0,0.0,59,,189.947,11,0,0
Sébastien Buemi,Swiss,2011,24.0,15.0,0.0,59,,189.374,11,0,0
Heikki Kovalainen,Finnish,2011,18.0,16.0,0.0,58,,187.105,12,0,0
Timo Glock,German,2011,19.0,17.0,0.0,57,,185.361,13,0,0
Jérôme d'Ambrosio,Belgian,2011,21.0,18.0,0.0,57,,185.723,13,0,0
Daniel Ricciardo,Australian,2011,22.0,19.0,0.0,57,,184.426,13,0,0
Karun Chandhok,Indian,2011,20.0,20.0,0.0,56,,184.525,14,0,0
Jenson Button,British,2011,3.0,1.0,25.0,70,6402337.0,187.898,1,1,1
Sebastian Vettel,German,2011,1.0,2.0,18.0,70,6405925.0,188.036,1,1,1
Fernando Alonso,Spanish,2011,5.0,3.0,15.0,70,6422156.0,188.405,1,1,1
Lewis Hamilton,British,2011,2.0,4.0,12.0,70,6450675.0,188.517,1,1,0
Mark Webber,Australian,2011,6.0,5.0,10.0,70,6452079.0,188.389,1,1,0
Felipe Massa,Brazilian,2011,4.0,6.0,8.0,70,6485513.0,189.073,1,1,0
Paul di Resta,British,2011,11.0,7.0,6.0,69,,183.529,11,0,0
Sébastien Buemi,Swiss,2011,23.0,8.0,4.0,69,,183.439,11,0,0
Nico Rosberg,German,2011,7.0,9.0,2.0,69,,185.86,11,0,0
Jaime Alguersuari,Spanish,2011,16.0,10.0,1.0,69,,183.337,11,0,0
Kamui Kobayashi,Japanese,2011,13.0,11.0,0.0,69,,186.284,11,0,0
Vitaly Petrov,Russian,2011,12.0,12.0,0.0,69,,186.284,11,0,0
Rubens Barrichello,Brazilian,2011,15.0,13.0,0.0,68,,185.508,12,0,0
Adrian Sutil,German,2011,8.0,14.0,0.0,68,,184.292,12,0,0
Sergio Pérez,Mexican,2011,10.0,15.0,0.0,68,,185.55,12,0,0
Pastor Maldonado,Venezuelan,2011,17.0,16.0,0.0,68,,183.981,12,0,0
Timo Glock,German,2011,20.0,17.0,0.0,66,,179.177,14,0,0
Daniel Ricciardo,Australian,2011,22.0,18.0,0.0,66,,177.456,14,0,0
Jérôme d'Ambrosio,Belgian,2011,24.0,19.0,0.0,65,,177.073,15,0,0
Vitantonio Liuzzi,Italian,2011,21.0,20.0,0.0,65,,176.795,15,0,0
Sebastian Vettel,German,2011,1.0,1.0,25.0,44,5204893.0,228.285,1,1,1
Mark Webber,Australian,2011,3.0,2.0,18.0,44,5208634.0,229.465,1,1,1
Jenson Button,British,2011,13.0,3.0,15.0,44,5214562.0,229.092,1,1,1
Fernando Alonso,Spanish,2011,8.0,4.0,12.0,44,5217915.0,226.937,1,1,0
Michael Schumacher,German,2011,24.0,5.0,10.0,44,5252357.0,226.876,1,1,0
Nico Rosberg,German,2011,5.0,6.0,8.0,44,5253567.0,224.601,1,1,0
Adrian Sutil,German,2011,15.0,7.0,6.0,44,5264606.0,223.946,1,1,0
Felipe Massa,Brazilian,2011,4.0,8.0,4.0,44,5270969.0,226.008,1,1,0
Vitaly Petrov,Russian,2011,10.0,9.0,2.0,44,5276810.0,224.263,1,1,0
Pastor Maldonado,Venezuelan,2011,21.0,10.0,1.0,44,5282508.0,222.423,1,1,0
Paul di Resta,British,2011,17.0,11.0,0.0,44,5288887.0,222.696,1,1,0
Kamui Kobayashi,Japanese,2011,12.0,12.0,0.0,44,5296869.0,221.429,1,1,0
Bruno Senna,Brazilian,2011,7.0,13.0,0.0,44,5297878.0,221.987,1,1,0
Jarno Trulli,Italian,2011,18.0,14.0,0.0,43,,220.076,11,0,0
Heikki Kovalainen,Finnish,2011,16.0,15.0,0.0,43,,221.08,11,0,0
Rubens Barrichello,Brazilian,2011,14.0,16.0,0.0,43,,228.341,11,0,0
Jérôme d'Ambrosio,Belgian,2011,20.0,17.0,0.0,43,,216.769,11,0,0
Timo Glock,German,2011,19.0,18.0,0.0,43,,216.358,11,0,0
Vitantonio Liuzzi,Italian,2011,22.0,19.0,0.0,43,,213.57,11,0,0
Sebastian Vettel,German,2011,1.0,1.0,25.0,53,4846172.0,240.937,1,1,1
Jenson Button,British,2011,3.0,2.0,18.0,53,4855762.0,241.915,1,1,1
Fernando Alonso,Spanish,2011,4.0,3.0,15.0,53,4863081.0,239.185,1,1,1
Lewis Hamilton,British,2011,2.0,4.0,12.0,53,4863589.0,241.971,1,1,0
Michael Schumacher,German,2011,8.0,5.0,10.0,53,4878849.0,238.607,1,1,0
Felipe Massa,Brazilian,2011,6.0,6.0,8.0,53,4889165.0,239.919,1,1,0
Jaime Alguersuari,Spanish,2011,18.0,7.0,6.0,52,,236.028,11,0,0
Paul di Resta,British,2011,11.0,8.0,4.0,52,,236.841,11,0,0
Bruno Senna,Brazilian,2011,10.0,9.0,2.0,52,,240.0,11,0,0
Sébastien Buemi,Swiss,2011,16.0,10.0,1.0,52,,236.443,11,0,0
Pastor Maldonado,Venezuelan,2011,14.0,11.0,0.0,52,,234.497,11,0,0
Rubens Barrichello,Brazilian,2011,13.0,12.0,0.0,52,,235.975,11,0,0
Heikki Kovalainen,Finnish,2011,20.0,13.0,0.0,51,,232.653,12,0,0
Jarno Trulli,Italian,2011,19.0,14.0,0.0,51,,232.171,12,0,0
Timo Glock,German,2011,21.0,15.0,0.0,51,,229.721,12,0,0
Sebastian Vettel,German,2011,1.0,1.0,25.0,61,7146757.0,168.029,1,1,1
Jenson Button,British,2011,3.0,2.0,18.0,61,7148494.0,168.392,1,1,1
Mark Webber,Australian,2011,2.0,3.0,15.0,61,7176036.0,165.892,1,1,1
Fernando Alonso,Spanish,2011,5.0,4.0,12.0,61,7202206.0,164.691,1,1,0
Lewis Hamilton,British,2011,4.0,5.0,10.0,61,7214523.0,164.779,1,1,0
Paul di Resta,British,2011,10.0,6.0,8.0,61,7257824.0,159.864,1,1,0
Nico Rosberg,German,2011,7.0,7.0,6.0,60,,159.663,11,0,0
Adrian Sutil,German,2011,9.0,8.0,4.0,60,,159.411,11,0,0
Felipe Massa,Brazilian,2011,6.0,9.0,2.0,60,,162.263,11,0,0
Sergio Pérez,Mexican,2011,11.0,10.0,1.0,60,,159.34,11,0,0
Pastor Maldonado,Venezuelan,2011,13.0,11.0,0.0,60,,161.335,11,0,0
Sébastien Buemi,Swiss,2011,14.0,12.0,0.0,60,,162.774,11,0,0
Rubens Barrichello,Brazilian,2011,12.0,13.0,0.0,60,,158.483,11,0,0
Kamui Kobayashi,Japanese,2011,17.0,14.0,0.0,59,,164.043,12,0,0
Bruno Senna,Brazilian,2011,15.0,15.0,0.0,59,,160.518,12,0,0
Heikki Kovalainen,Finnish,2011,19.0,16.0,0.0,59,,160.111,12,0,0
Vitaly Petrov,Russian,2011,18.0,17.0,0.0,59,,159.913,12,0,0
Jérôme d'Ambrosio,Belgian,2011,22.0,18.0,0.0,59,,153.817,12,0,0
Daniel Ricciardo,Australian,2011,23.0,19.0,0.0,57,,153.386,14,0,0
Vitantonio Liuzzi,Italian,2011,24.0,20.0,0.0,57,,154.399,14,0,0
Jaime Alguersuari,Spanish,2011,16.0,21.0,0.0,56,,160.656,3,0,0
Jenson Button,British,2011,2.0,1.0,25.0,53,5453427.0,216.481,1,1,1
Fernando Alonso,Spanish,2011,5.0,2.0,18.0,53,5454587.0,216.226,1,1,1
Sebastian Vettel,German,2011,1.0,3.0,15.0,53,5455433.0,215.704,1,1,1
Mark Webber,Australian,2011,6.0,4.0,12.0,53,5461498.0,215.9,1,1,0
Lewis Hamilton,British,2011,3.0,5.0,10.0,53,5477695.0,214.093,1,1,0
Michael Schumacher,German,2011,8.0,6.0,8.0,53,5480547.0,213.501,1,1,0
Felipe Massa,Brazilian,2011,4.0,7.0,6.0,53,5481667.0,213.754,1,1,0
Sergio Pérez,Mexican,2011,17.0,8.0,4.0,53,5492804.0,216.479,1,1,0
Vitaly Petrov,Russian,2011,10.0,9.0,2.0,53,5496034.0,215.399,1,1,0
Nico Rosberg,German,2011,23.0,10.0,1.0,53,5497749.0,216.378,1,1,0
Adrian Sutil,German,2011,11.0,11.0,0.0,53,5507874.0,213.029,1,1,0
